id_venta,fecha,cliente,producto,categoria,cantidad,precio_unitario,descuento,total,ciudad,metodo_pago,canal,vendedor,estado
5220,2025-12-29,Cliente_004,Disco_SSD,Impresion,5,823.59,0.12,3623.8,Bucaramanga,Tarjeta_Credito,Web,Vendedor_022,Pendiente
5221,2025-07-20,Cliente_006,Mouse,Computadores,8,449.38,0.02,3523.14,Cartagena,Transferencia,Web,Vendedor_029,Cancelada
5222,2025-08-10,Cliente_009,Laptop,Computadores,2,303.88,0.05,577.37,Cartagena,Tarjeta_Credito,App,Vendedor_047,Completada
5223,2025-04-08,Cliente_001,Monitor,Almacenamiento,8,44.15,0.0,353.2,Manizales,Efectivo,Tienda,Vendedor_012,Completada
5224,2025-12-25,Cliente_005,Audifonos,Telefonia,7,1744.47,0.03,11844.95,Manizales,Efectivo,Call_Center,Vendedor_009,Pendiente
5225,2025-06-23,Cliente_003,Audifonos,Perifericos,1,1321.35,0.01,1308.14,Manizales,Transferencia,Call_Center,Vendedor_033,Pendiente
5226,2025-05-18,Cliente_001,Celular,Telefonia,4,506.38,0.03,1964.75,Manizales,Tarjeta_Credito,Tienda,Vendedor_041,Cancelada
5227,2025-06-15,Cliente_007,Monitor,Perifericos,10,318.22,0.18,2609.4,Bogota,Transferencia,App,Vendedor_042,Completada
5228,2025-02-28,Cliente_002,Webcam,Perifericos,3,17.28,0.11,46.14,Manizales,Tarjeta_Debito,Tienda,Vendedor_004,Completada
5229,2025-03-22,Cliente_006,Monitor,Perifericos,9,229.71,0.19,1674.59,Manizales,Tarjeta_Credito,Call_Center,Vendedor_022,Cancelada
5230,2025-10-05,Cliente_007,Tablet,Impresion,5,1913.41,0.1,8610.35,Medellin,Transferencia,Web,Vendedor_044,Completada
5231,2025-04-07,Cliente_003,Webcam,Computadores,2,694.5,0.11,1236.21,Cali,Tarjeta_Debito,Call_Center,Vendedor_047,Cancelada
5232,2025-05-09,Cliente_004,Teclado,Impresion,10,583.63,0.06,5486.12,Barranquilla,Efectivo,Call_Center,Vendedor_028,Completada
5233,2025-02-11,Cliente_006,Monitor,Impresion,2,1980.62,0.05,3763.18,Cartagena,Tarjeta_Credito,Web,Vendedor_015,Pendiente
5234,2025-11-25,Cliente_004,Tablet,Perifericos,6,918.15,0.19,4462.21,Medellin,Efectivo,Web,Vendedor_047,Cancelada
5235,2025-12-17,Cliente_005,Impresora,Computadores,6,388.76,0.08,2145.96,Pereira,Transferencia,App,Vendedor_043,Completada
5236,2025-11-20,Cliente_004,Laptop,Impresion,6,982.49,0.03,5718.09,Barranquilla,Tarjeta_Credito,Tienda,Vendedor_003,Cancelada
5237,2025-02-01,Cliente_003,Impresora,Almacenamiento,6,345.51,0.04,1990.14,Bogota,Tarjeta_Debito,App,Vendedor_012,Pendiente
5238,2025-09-30,Cliente_006,Laptop,Telefonia,8,431.22,0.07,3208.28,Manizales,Tarjeta_Credito,Web,Vendedor_047,Pendiente
5239,2025-06-11,Cliente_004,Webcam,Computadores,1,1233.11,0.15,1048.14,Medellin,Transferencia,Call_Center,Vendedor_039,Pendiente
5240,2025-02-02,Cliente_008,Disco_SSD,Impresion,9,655.06,0.06,5541.81,Barranquilla,Tarjeta_Debito,Tienda,Vendedor_008,Pendiente
5241,2025-06-28,Cliente_008,Laptop,Telefonia,5,1247.25,0.17,5176.09,Cartagena,Tarjeta_Debito,Tienda,Vendedor_048,Pendiente
5242,2025-05-04,Cliente_002,Audifonos,Almacenamiento,1,292.09,0.05,277.49,Cali,Efectivo,Web,Vendedor_049,Pendiente
5243,2025-11-22,Cliente_010,Audifonos,Perifericos,5,1720.46,0.1,7742.07,Medellin,Transferencia,Web,Vendedor_015,Pendiente
5244,2025-08-11,Cliente_003,Webcam,Telefonia,4,1567.28,0.08,5767.59,Bucaramanga,Transferencia,App,Vendedor_019,Cancelada
5245,2025-06-07,Cliente_004,Impresora,Perifericos,6,1302.63,0.16,6565.26,Manizales,Tarjeta_Credito,Tienda,Vendedor_037,Pendiente
5246,2025-02-21,Cliente_008,Audifonos,Telefonia,2,621.91,0.16,1044.81,Cartagena,Efectivo,Call_Center,Vendedor_003,Pendiente
5247,2025-01-14,Cliente_001,Webcam,Telefonia,2,1785.19,0.19,2892.01,Bogota,Transferencia,Call_Center,Vendedor_013,Pendiente
5248,2025-02-09,Cliente_001,Mouse,Impresion,7,1733.39,0.16,10192.33,Medellin,Efectivo,Call_Center,Vendedor_037,Pendiente
5249,2025-07-03,Cliente_008,Disco_SSD,Almacenamiento,5,1674.0,0.14,7198.2,Pereira,Efectivo,Web,Vendedor_003,Cancelada
5250,2025-10-23,Cliente_009,Laptop,Almacenamiento,10,1325.91,0.13,11535.42,Manizales,Transferencia,Tienda,Vendedor_006,Pendiente
5251,2025-12-15,Cliente_005,Teclado,Telefonia,5,331.59,0.15,1409.26,Manizales,Tarjeta_Debito,Web,Vendedor_039,Completada
5252,2025-12-20,Cliente_008,Teclado,Telefonia,8,1540.55,0.08,11338.45,Medellin,Efectivo,Call_Center,Vendedor_002,Completada
5253,2025-11-19,Cliente_005,Mouse,Computadores,6,828.8,0.11,4425.79,Medellin,Tarjeta_Debito,Web,Vendedor_037,Cancelada
5254,2025-03-07,Cliente_010,Webcam,Computadores,9,850.34,0.19,6198.98,Barranquilla,Tarjeta_Credito,Web,Vendedor_010,Pendiente
5255,2025-10-18,Cliente_005,Teclado,Perifericos,4,1300.37,0.13,4525.29,Bogota,Efectivo,Web,Vendedor_044,Pendiente
5256,2025-08-05,Cliente_005,Laptop,Telefonia,7,645.15,0.09,4109.61,Pereira,Transferencia,App,Vendedor_030,Cancelada
5257,2025-04-20,Cliente_002,Mouse,Telefonia,7,1910.95,0.13,11637.69,Manizales,Transferencia,Call_Center,Vendedor_021,Completada
5258,2025-09-09,Cliente_005,Tablet,Almacenamiento,6,1059.81,0.16,5341.44,Medellin,Efectivo,App,Vendedor_010,Pendiente
5259,2025-06-06,Cliente_004,Impresora,Almacenamiento,10,738.5,0.08,6794.2,Bucaramanga,Tarjeta_Credito,Web,Vendedor_047,Cancelada
5260,2025-06-12,Cliente_003,Teclado,Telefonia,5,846.75,0.16,3556.35,Barranquilla,Efectivo,Call_Center,Vendedor_028,Completada
5261,2025-06-04,Cliente_009,Mouse,Impresion,3,584.84,0.15,1491.34,Cali,Transferencia,Web,Vendedor_037,Pendiente
5262,2025-07-29,Cliente_010,Audifonos,Impresion,5,888.19,0.19,3597.17,Cartagena,Tarjeta_Credito,Tienda,Vendedor_005,Completada
5263,2025-12-09,Cliente_005,Laptop,Perifericos,8,585.61,0.06,4403.79,Medellin,Tarjeta_Credito,Web,Vendedor_028,Completada
5264,2025-11-24,Cliente_003,Audifonos,Perifericos,2,1955.12,0.0,3910.24,Barranquilla,Transferencia,Call_Center,Vendedor_009,Completada
5265,2025-02-12,Cliente_008,Audifonos,Computadores,10,473.29,0.14,4070.29,Medellin,Efectivo,Web,Vendedor_008,Completada
5266,2025-09-20,Cliente_002,Laptop,Almacenamiento,10,681.4,0.14,5860.04,Bogota,Tarjeta_Credito,App,Vendedor_013,Pendiente
5267,2025-04-15,Cliente_009,Disco_SSD,Computadores,7,1956.84,0.01,13560.9,Bogota,Tarjeta_Debito,Tienda,Vendedor_035,Pendiente
5268,2025-07-18,Cliente_009,Disco_SSD,Telefonia,2,1999.41,0.09,3638.93,Cali,Efectivo,Call_Center,Vendedor_008,Pendiente
5269,2025-10-06,Cliente_001,Teclado,Impresion,2,1456.87,0.06,2738.92,Medellin,Efectivo,Tienda,Vendedor_035,Pendiente
5270,2025-07-09,Cliente_003,Celular,Impresion,6,1874.76,0.05,10686.13,Bucaramanga,Tarjeta_Debito,Call_Center,Vendedor_034,Pendiente
5271,2025-09-25,Cliente_006,Disco_SSD,Telefonia,4,944.69,0.17,3136.37,Cali,Transferencia,Web,Vendedor_027,Completada
5272,2025-01-14,Cliente_004,Disco_SSD,Telefonia,2,720.61,0.02,1412.4,Pereira,Tarjeta_Credito,Call_Center,Vendedor_003,Pendiente
5273,2025-01-23,Cliente_002,Audifonos,Perifericos,1,1762.1,0.0,1762.1,Bucaramanga,Tarjeta_Credito,Tienda,Vendedor_037,Cancelada
5274,2025-07-05,Cliente_010,Impresora,Almacenamiento,9,139.52,0.02,1230.57,Barranquilla,Tarjeta_Credito,Tienda,Vendedor_013,Completada
5275,2025-11-17,Cliente_009,Webcam,Almacenamiento,6,927.19,0.08,5118.09,Medellin,Efectivo,Call_Center,Vendedor_012,Completada
5276,2025-03-27,Cliente_005,Audifonos,Computadores,3,567.68,0.05,1617.89,Manizales,Tarjeta_Credito,Tienda,Vendedor_027,Pendiente
5277,2025-12-27,Cliente_008,Laptop,Almacenamiento,8,17.03,0.13,118.53,Bucaramanga,Tarjeta_Credito,Call_Center,Vendedor_034,Pendiente
5278,2025-10-05,Cliente_003,Laptop,Almacenamiento,6,1977.0,0.04,11387.52,Bogota,Efectivo,Call_Center,Vendedor_044,Pendiente
5279,2025-05-10,Cliente_002,Monitor,Impresion,6,483.69,0.04,2786.05,Barranquilla,Transferencia,Call_Center,Vendedor_020,Completada
5280,2025-07-13,Cliente_010,Teclado,Computadores,2,780.15,0.12,1373.06,Barranquilla,Efectivo,Tienda,Vendedor_038,Completada
5281,2025-12-16,Cliente_005,Celular,Perifericos,2,1865.75,0.01,3694.18,Pereira,Efectivo,Call_Center,Vendedor_036,Pendiente
5282,2025-03-15,Cliente_003,Teclado,Almacenamiento,1,1879.34,0.11,1672.61,Cartagena,Tarjeta_Credito,Web,Vendedor_026,Pendiente
5283,2025-10-19,Cliente_005,Laptop,Computadores,7,1621.74,0.06,10671.05,Medellin,Tarjeta_Debito,App,Vendedor_017,Cancelada
5284,2025-07-17,Cliente_008,Laptop,Perifericos,5,656.39,0.12,2888.12,Manizales,Tarjeta_Credito,Tienda,Vendedor_034,Cancelada
5285,2025-02-26,Cliente_008,Mouse,Perifericos,8,527.91,0.07,3927.65,Barranquilla,Transferencia,Web,Vendedor_024,Cancelada
5286,2025-02-15,Cliente_006,Tablet,Computadores,9,991.53,0.03,8656.06,Cartagena,Efectivo,Call_Center,Vendedor_048,Cancelada
5287,2025-08-18,Cliente_002,Monitor,Telefonia,3,1838.15,0.12,4852.72,Barranquilla,Tarjeta_Credito,Call_Center,Vendedor_023,Cancelada
5288,2025-04-15,Cliente_005,Monitor,Almacenamiento,10,1157.51,0.05,10996.34,Bucaramanga,Transferencia,App,Vendedor_013,Completada
5289,2025-09-15,Cliente_010,Monitor,Almacenamiento,2,1327.15,0.06,2495.04,Medellin,Tarjeta_Debito,Web,Vendedor_001,Cancelada
5290,2025-03-01,Cliente_009,Tablet,Telefonia,10,869.31,0.14,7476.07,Barranquilla,Tarjeta_Credito,Call_Center,Vendedor_036,Completada
5291,2025-10-25,Cliente_001,Tablet,Computadores,8,1801.5,0.11,12826.68,Pereira,Tarjeta_Debito,Tienda,Vendedor_028,Cancelada
5292,2025-04-12,Cliente_010,Impresora,Perifericos,6,584.28,0.08,3225.23,Bucaramanga,Tarjeta_Credito,Web,Vendedor_020,Cancelada
5293,2025-07-09,Cliente_007,Monitor,Impresion,9,628.36,0.15,4806.95,Cali,Tarjeta_Debito,App,Vendedor_022,Pendiente
5294,2025-10-20,Cliente_009,Disco_SSD,Impresion,1,884.7,0.08,813.92,Manizales,Tarjeta_Debito,App,Vendedor_007,Pendiente
5295,2025-12-15,Cliente_008,Webcam,Impresion,7,385.46,0.0,2698.22,Medellin,Tarjeta_Credito,Web,Vendedor_042,Completada
5296,2025-03-15,Cliente_003,Monitor,Impresion,7,395.75,0.05,2631.74,Manizales,Tarjeta_Credito,Call_Center,Vendedor_050,Cancelada
5297,2025-05-08,Cliente_003,Tablet,Computadores,10,1119.45,0.08,10298.94,Cali,Tarjeta_Credito,Web,Vendedor_044,Completada
5298,2025-06-04,Cliente_007,Monitor,Impresion,8,1924.62,0.0,15396.96,Barranquilla,Efectivo,Web,Vendedor_026,Cancelada
5299,2025-05-29,Cliente_006,Audifonos,Computadores,9,1240.83,0.15,9492.35,Pereira,Transferencia,Web,Vendedor_006,Pendiente
5300,2025-02-07,Cliente_005,Audifonos,Impresion,6,1005.33,0.15,5127.18,Pereira,Tarjeta_Debito,Call_Center,Vendedor_044,Cancelada
5301,2025-05-23,Cliente_007,Audifonos,Almacenamiento,6,488.85,0.09,2669.12,Manizales,Tarjeta_Credito,Tienda,Vendedor_037,Pendiente
5302,2025-09-27,Cliente_008,Webcam,Almacenamiento,7,1064.98,0.09,6783.92,Cali,Tarjeta_Debito,Call_Center,Vendedor_022,Completada
5303,2025-01-27,Cliente_002,Laptop,Impresion,1,599.03,0.13,521.16,Bogota,Tarjeta_Credito,App,Vendedor_012,Pendiente
5304,2025-02-02,Cliente_001,Disco_SSD,Telefonia,4,1963.59,0.12,6911.84,Medellin,Transferencia,App,Vendedor_004,Pendiente
5305,2025-08-29,Cliente_002,Celular,Telefonia,8,314.67,0.14,2164.93,Cali,Tarjeta_Debito,Tienda,Vendedor_026,Pendiente
5306,2025-07-23,Cliente_006,Impresora,Almacenamiento,1,945.26,0.09,860.19,Bogota,Transferencia,Web,Vendedor_046,Cancelada
5307,2025-06-29,Cliente_008,Mouse,Almacenamiento,4,57.81,0.02,226.62,Cartagena,Transferencia,Tienda,Vendedor_005,Cancelada
5308,2025-11-04,Cliente_006,Audifonos,Telefonia,7,197.72,0.06,1301.0,Pereira,Tarjeta_Debito,Call_Center,Vendedor_020,Cancelada
5309,2025-09-06,Cliente_009,Celular,Almacenamiento,3,1691.03,0.12,4464.32,Bucaramanga,Transferencia,App,Vendedor_046,Cancelada
5310,2025-12-02,Cliente_005,Webcam,Perifericos,5,1771.28,0.18,7262.25,Bogota,Transferencia,Tienda,Vendedor_018,Cancelada
5311,2025-07-13,Cliente_007,Mouse,Perifericos,2,1479.57,0.03,2870.37,Pereira,Tarjeta_Credito,Tienda,Vendedor_019,Completada
5312,2025-11-11,Cliente_001,Webcam,Perifericos,9,169.26,0.11,1355.77,Medellin,Tarjeta_Debito,Web,Vendedor_018,Pendiente
5313,2025-04-25,Cliente_007,Disco_SSD,Computadores,7,1926.15,0.13,11730.25,Pereira,Transferencia,App,Vendedor_020,Cancelada
5314,2025-04-19,Cliente_009,Impresora,Computadores,1,1798.83,0.12,1582.97,Pereira,Tarjeta_Debito,App,Vendedor_015,Completada
5315,2025-08-11,Cliente_009,Webcam,Telefonia,5,1669.06,0.09,7594.22,Pereira,Tarjeta_Credito,Call_Center,Vendedor_016,Completada
5316,2025-01-21,Cliente_010,Impresora,Almacenamiento,7,459.05,0.15,2731.35,Pereira,Efectivo,Call_Center,Vendedor_022,Pendiente
5317,2025-11-11,Cliente_003,Mouse,Almacenamiento,1,808.24,0.1,727.42,Bogota,Efectivo,Call_Center,Vendedor_016,Pendiente
5318,2025-02-12,Cliente_006,Audifonos,Perifericos,2,242.91,0.0,485.82,Cartagena,Transferencia,Call_Center,Vendedor_013,Cancelada
5319,2025-11-15,Cliente_007,Celular,Almacenamiento,6,1925.29,0.01,11436.22,Manizales,Tarjeta_Credito,App,Vendedor_028,Completada
5320,2025-03-10,Cliente_007,Mouse,Impresion,5,960.88,0.1,4323.96,Medellin,Tarjeta_Credito,Web,Vendedor_025,Cancelada
5321,2025-02-26,Cliente_004,Teclado,Impresion,6,303.32,0.09,1656.13,Medellin,Efectivo,Call_Center,Vendedor_008,Completada
5322,2025-03-24,Cliente_008,Tablet,Computadores,9,1436.79,0.03,12543.18,Manizales,Tarjeta_Debito,Call_Center,Vendedor_034,Pendiente
5323,2025-12-31,Cliente_005,Celular,Computadores,4,796.07,0.08,2929.54,Medellin,Tarjeta_Debito,Tienda,Vendedor_007,Cancelada
5324,2025-06-23,Cliente_007,Disco_SSD,Computadores,10,33.4,0.02,327.32,Pereira,Transferencia,Web,Vendedor_022,Completada
5325,2025-02-12,Cliente_004,Teclado,Telefonia,2,899.97,0.11,1601.95,Manizales,Efectivo,Tienda,Vendedor_030,Completada
5326,2025-03-10,Cliente_001,Impresora,Impresion,2,1891.98,0.18,3102.85,Cartagena,Tarjeta_Credito,App,Vendedor_014,Cancelada
5327,2025-10-01,Cliente_008,Laptop,Computadores,2,1594.32,0.19,2582.8,Cartagena,Transferencia,Call_Center,Vendedor_029,Pendiente
5328,2025-09-06,Cliente_001,Celular,Perifericos,10,1435.68,0.0,14356.8,Manizales,Transferencia,Web,Vendedor_005,Pendiente
5329,2025-08-28,Cliente_003,Impresora,Almacenamiento,1,352.73,0.15,299.82,Manizales,Tarjeta_Debito,Web,Vendedor_004,Cancelada
5330,2025-02-27,Cliente_001,Tablet,Telefonia,8,1014.46,0.16,6817.17,Pereira,Efectivo,Tienda,Vendedor_045,Completada
5331,2025-05-26,Cliente_002,Laptop,Telefonia,2,312.66,0.1,562.79,Pereira,Tarjeta_Credito,Web,Vendedor_036,Cancelada
5332,2025-07-26,Cliente_007,Laptop,Almacenamiento,2,175.09,0.14,301.15,Medellin,Tarjeta_Debito,Tienda,Vendedor_023,Pendiente
5333,2025-09-06,Cliente_001,Disco_SSD,Impresion,8,996.91,0.03,7736.02,Cali,Tarjeta_Credito,Call_Center,Vendedor_020,Cancelada
5334,2025-08-14,Cliente_006,Audifonos,Perifericos,8,1501.21,0.17,9968.03,Cali,Transferencia,App,Vendedor_025,Pendiente
5335,2025-07-16,Cliente_004,Audifonos,Impresion,4,944.46,0.06,3551.17,Bogota,Tarjeta_Credito,App,Vendedor_041,Pendiente
5336,2025-06-27,Cliente_004,Celular,Perifericos,1,1721.97,0.09,1566.99,Cartagena,Tarjeta_Debito,App,Vendedor_044,Pendiente
5337,2025-03-26,Cliente_006,Disco_SSD,Impresion,5,199.89,0.04,959.47,Bogota,Transferencia,Web,Vendedor_037,Completada
5338,2025-11-02,Cliente_005,Audifonos,Computadores,9,1316.97,0.08,10904.51,Medellin,Efectivo,Web,Vendedor_042,Cancelada
5339,2025-11-15,Cliente_009,Audifonos,Almacenamiento,6,626.94,0.01,3724.02,Cali,Transferencia,Web,Vendedor_048,Pendiente
5340,2025-01-19,Cliente_005,Tablet,Impresion,6,1697.91,0.04,9779.96,Bogota,Transferencia,App,Vendedor_001,Cancelada
5341,2025-10-09,Cliente_004,Mouse,Perifericos,7,1809.97,0.08,11656.21,Barranquilla,Tarjeta_Debito,Tienda,Vendedor_017,Cancelada
5342,2025-01-11,Cliente_007,Celular,Impresion,6,838.52,0.03,4880.19,Bucaramanga,Tarjeta_Debito,Web,Vendedor_032,Cancelada
5343,2025-07-10,Cliente_009,Monitor,Computadores,10,1526.69,0.09,13892.88,Medellin,Efectivo,Call_Center,Vendedor_018,Pendiente
5344,2025-01-18,Cliente_004,Teclado,Telefonia,2,1554.63,0.17,2580.69,Cali,Tarjeta_Debito,App,Vendedor_007,Completada
5345,2025-03-17,Cliente_010,Audifonos,Telefonia,4,1156.41,0.03,4486.87,Cali,Tarjeta_Credito,Call_Center,Vendedor_021,Pendiente
5346,2025-03-13,Cliente_005,Celular,Telefonia,1,236.81,0.1,213.13,Bucaramanga,Tarjeta_Credito,Tienda,Vendedor_014,Completada
5347,2025-07-28,Cliente_010,Tablet,Perifericos,3,85.78,0.04,247.05,Manizales,Efectivo,Tienda,Vendedor_018,Completada
5348,2025-04-09,Cliente_002,Monitor,Perifericos,4,506.7,0.03,1966.0,Cali,Tarjeta_Credito,Tienda,Vendedor_012,Pendiente
5349,2025-03-11,Cliente_010,Teclado,Computadores,8,156.13,0.05,1186.59,Cartagena,Tarjeta_Credito,Call_Center,Vendedor_043,Cancelada
5350,2025-03-27,Cliente_003,Disco_SSD,Impresion,7,1315.97,0.16,7737.9,Pereira,Transferencia,Web,Vendedor_020,Cancelada
5351,2025-02-06,Cliente_005,Celular,Perifericos,3,193.75,0.16,488.25,Medellin,Tarjeta_Debito,App,Vendedor_028,Completada
5352,2025-10-30,Cliente_006,Disco_SSD,Impresion,7,226.72,0.12,1396.6,Medellin,Transferencia,Web,Vendedor_024,Completada
5353,2025-02-27,Cliente_001,Mouse,Telefonia,4,656.6,0.1,2363.76,Cartagena,Efectivo,Web,Vendedor_020,Pendiente
5354,2025-05-20,Cliente_008,Celular,Perifericos,9,835.08,0.01,7440.56,Bucaramanga,Efectivo,Tienda,Vendedor_025,Cancelada
5355,2025-01-02,Cliente_002,Webcam,Almacenamiento,4,1270.63,0.07,4726.74,Medellin,Tarjeta_Credito,App,Vendedor_039,Completada
5356,2025-08-24,Cliente_002,Disco_SSD,Perifericos,1,1456.72,0.08,1340.18,Barranquilla,Tarjeta_Debito,Call_Center,Vendedor_031,Completada
5357,2025-10-16,Cliente_003,Teclado,Perifericos,6,855.76,0.11,4569.76,Cali,Efectivo,Web,Vendedor_008,Pendiente
5358,2025-02-12,Cliente_010,Teclado,Telefonia,7,1052.67,0.11,6558.13,Medellin,Efectivo,Tienda,Vendedor_023,Cancelada
5359,2025-02-02,Cliente_009,Celular,Telefonia,10,1925.24,0.03,18674.83,Pereira,Efectivo,Web,Vendedor_026,Pendiente
5360,2025-09-17,Cliente_010,Mouse,Computadores,3,1522.74,0.07,4248.44,Bucaramanga,Tarjeta_Credito,App,Vendedor_045,Completada
5361,2025-03-06,Cliente_007,Mouse,Impresion,8,1236.02,0.03,9591.52,Bogota,Tarjeta_Debito,Tienda,Vendedor_045,Pendiente
5362,2025-08-04,Cliente_005,Webcam,Computadores,3,1345.48,0.11,3592.43,Cali,Transferencia,Call_Center,Vendedor_028,Pendiente
5363,2025-08-09,Cliente_006,Monitor,Telefonia,7,461.55,0.09,2940.07,Manizales,Tarjeta_Debito,Tienda,Vendedor_042,Pendiente
5364,2025-06-16,Cliente_003,Audifonos,Almacenamiento,9,1242.13,0.05,10620.21,Cali,Tarjeta_Debito,App,Vendedor_049,Completada
5365,2025-02-03,Cliente_005,Audifonos,Perifericos,1,1129.4,0.14,971.28,Bogota,Efectivo,App,Vendedor_042,Completada
5366,2025-06-20,Cliente_008,Disco_SSD,Computadores,6,124.03,0.05,706.97,Bogota,Tarjeta_Credito,Web,Vendedor_037,Completada
5367,2025-05-17,Cliente_001,Teclado,Perifericos,8,315.91,0.0,2527.28,Barranquilla,Tarjeta_Credito,Web,Vendedor_013,Completada
5368,2025-09-05,Cliente_003,Mouse,Telefonia,5,483.39,0.11,2151.09,Cali,Efectivo,App,Vendedor_049,Cancelada
5369,2025-08-03,Cliente_003,Monitor,Computadores,6,1052.96,0.07,5875.52,Bogota,Efectivo,Web,Vendedor_026,Cancelada
5370,2025-03-10,Cliente_007,Disco_SSD,Impresion,5,816.55,0.17,3388.68,Cartagena,Efectivo,Call_Center,Vendedor_016,Completada
5371,2025-08-31,Cliente_010,Tablet,Impresion,10,1589.48,0.19,12874.79,Cali,Tarjeta_Debito,App,Vendedor_024,Completada
5372,2025-11-02,Cliente_002,Laptop,Impresion,1,182.18,0.17,151.21,Pereira,Transferencia,Tienda,Vendedor_004,Cancelada
5373,2025-10-26,Cliente_007,Laptop,Almacenamiento,8,645.0,0.11,4592.4,Bucaramanga,Tarjeta_Credito,Call_Center,Vendedor_014,Completada
5374,2025-09-13,Cliente_002,Audifonos,Telefonia,10,359.47,0.0,3594.7,Manizales,Tarjeta_Credito,Call_Center,Vendedor_014,Cancelada
5375,2025-12-23,Cliente_005,Celular,Telefonia,3,614.53,0.18,1511.74,Medellin,Efectivo,Tienda,Vendedor_012,Pendiente
5376,2025-02-11,Cliente_005,Webcam,Computadores,4,470.95,0.02,1846.12,Barranquilla,Transferencia,Tienda,Vendedor_015,Pendiente
5377,2025-06-04,Cliente_005,Impresora,Impresion,6,1664.04,0.04,9584.87,Barranquilla,Tarjeta_Debito,Call_Center,Vendedor_012,Pendiente
5378,2025-11-20,Cliente_002,Tablet,Telefonia,10,1818.81,0.07,16914.93,Cartagena,Tarjeta_Credito,Web,Vendedor_027,Cancelada
5379,2025-03-07,Cliente_001,Celular,Computadores,10,441.32,0.03,4280.8,Medellin,Efectivo,App,Vendedor_047,Cancelada
5380,2025-08-14,Cliente_008,Impresora,Perifericos,3,890.56,0.05,2538.1,Pereira,Transferencia,Tienda,Vendedor_044,Cancelada
5381,2025-11-20,Cliente_002,Audifonos,Telefonia,5,731.21,0.13,3180.76,Medellin,Tarjeta_Credito,Web,Vendedor_010,Cancelada
5382,2025-10-11,Cliente_009,Audifonos,Almacenamiento,3,81.51,0.0,244.53,Bucaramanga,Tarjeta_Debito,Web,Vendedor_024,Pendiente
5383,2025-11-14,Cliente_006,Teclado,Almacenamiento,4,389.05,0.17,1291.65,Bucaramanga,Tarjeta_Debito,Tienda,Vendedor_032,Pendiente
5384,2025-12-05,Cliente_002,Laptop,Telefonia,10,591.12,0.02,5792.98,Pereira,Tarjeta_Debito,App,Vendedor_049,Pendiente
5385,2025-10-17,Cliente_003,Audifonos,Perifericos,1,313.56,0.19,253.98,Cartagena,Transferencia,App,Vendedor_020,Pendiente
5386,2025-07-17,Cliente_005,Impresora,Telefonia,6,865.04,0.02,5086.44,Cartagena,Tarjeta_Debito,Web,Vendedor_002,Completada
5387,2025-08-05,Cliente_006,Disco_SSD,Telefonia,4,653.36,0.09,2378.23,Bucaramanga,Tarjeta_Credito,Web,Vendedor_048,Completada
5388,2025-06-22,Cliente_008,Teclado,Perifericos,3,1353.14,0.01,4018.83,Bogota,Tarjeta_Credito,App,Vendedor_042,Pendiente
5389,2025-04-22,Cliente_009,Tablet,Telefonia,6,420.94,0.03,2449.87,Manizales,Efectivo,Call_Center,Vendedor_022,Completada
5390,2025-11-24,Cliente_007,Audifonos,Computadores,6,756.51,0.18,3722.03,Manizales,Tarjeta_Debito,App,Vendedor_039,Cancelada
5391,2025-09-18,Cliente_010,Celular,Telefonia,5,703.1,0.15,2988.17,Medellin,Tarjeta_Credito,Tienda,Vendedor_019,Completada
5392,2025-12-26,Cliente_010,Celular,Perifericos,5,1017.34,0.13,4425.43,Bucaramanga,Tarjeta_Debito,Call_Center,Vendedor_044,Completada
5393,2025-10-29,Cliente_006,Tablet,Almacenamiento,1,498.07,0.2,398.46,Cali,Transferencia,Call_Center,Vendedor_008,Completada
5394,2025-12-08,Cliente_003,Laptop,Computadores,9,110.05,0.13,861.69,Bogota,Transferencia,Call_Center,Vendedor_050,Completada
5395,2025-12-28,Cliente_010,Impresora,Telefonia,5,1546.29,0.11,6880.99,Pereira,Transferencia,App,Vendedor_020,Cancelada
5396,2025-02-09,Cliente_010,Celular,Telefonia,4,808.76,0.04,3105.64,Bucaramanga,Transferencia,App,Vendedor_012,Cancelada
5397,2025-05-01,Cliente_003,Teclado,Telefonia,5,382.71,0.09,1741.33,Cali,Transferencia,Call_Center,Vendedor_010,Cancelada
5398,2025-04-04,Cliente_007,Tablet,Almacenamiento,1,1363.22,0.17,1131.47,Manizales,Efectivo,Web,Vendedor_039,Cancelada
5399,2025-07-16,Cliente_007,Monitor,Perifericos,2,935.61,0.06,1758.95,Bogota,Tarjeta_Debito,Call_Center,Vendedor_041,Cancelada
5400,2025-07-15,Cliente_002,Disco_SSD,Almacenamiento,2,339.92,0.04,652.65,Cali,Tarjeta_Debito,Call_Center,Vendedor_029,Completada
5401,2025-04-23,Cliente_005,Monitor,Perifericos,10,1373.53,0.07,12773.83,Cali,Tarjeta_Credito,App,Vendedor_008,Completada
5402,2025-07-17,Cliente_001,Mouse,Impresion,7,1104.25,0.1,6956.78,Barranquilla,Transferencia,Tienda,Vendedor_017,Cancelada
5403,2025-10-19,Cliente_010,Impresora,Impresion,1,333.57,0.13,290.21,Cali,Tarjeta_Debito,Call_Center,Vendedor_043,Pendiente
5404,2025-06-29,Cliente_009,Mouse,Computadores,5,1893.22,0.15,8046.19,Bogota,Efectivo,Call_Center,Vendedor_024,Pendiente
