id_venta,fecha,cliente,producto,categoria,cantidad,precio_unitario,descuento,total,ciudad,metodo_pago,canal,vendedor,estado
6219,2024-04-24,Cliente_007,Laptop,Telefonia,6,1064.37,0.1,5747.6,Bogota,Tarjeta_Credito,Tienda,Vendedor_024,Completada
6220,2024-10-10,Cliente_006,Monitor,Impresion,5,1572.61,0.08,7234.01,Medellin,Efectivo,App,Vendedor_030,Pendiente
6221,2024-09-29,Cliente_009,Impresora,Telefonia,9,1992.15,0.18,14702.07,Manizales,Tarjeta_Debito,Tienda,Vendedor_039,Completada
6222,2024-09-03,Cliente_009,Disco_SSD,Almacenamiento,4,916.6,0.08,3373.09,Cartagena,Tarjeta_Credito,Tienda,Vendedor_048,Cancelada
6223,2024-01-16,Cliente_006,Disco_SSD,Impresion,9,1557.65,0.14,12056.21,Medellin,Efectivo,Web,Vendedor_026,Completada
6224,2024-04-07,Cliente_009,Mouse,Computadores,7,842.3,0.14,5070.65,Cartagena,Efectivo,App,Vendedor_034,Completada
6225,2024-08-04,Cliente_009,Disco_SSD,Telefonia,9,1028.87,0.16,7778.26,Cali,Efectivo,Web,Vendedor_042,Completada
6226,2024-03-07,Cliente_002,Audifonos,Almacenamiento,9,991.03,0.12,7848.96,Bogota,Tarjeta_Debito,Tienda,Vendedor_035,Pendiente
6227,2024-08-12,Cliente_004,Webcam,Telefonia,6,1022.53,0.14,5276.25,Barranquilla,Transferencia,Web,Vendedor_030,Completada
6228,2024-05-02,Cliente_005,Laptop,Almacenamiento,7,439.84,0.1,2770.99,Pereira,Tarjeta_Credito,App,Vendedor_047,Cancelada
6229,2024-08-24,Cliente_006,Laptop,Computadores,6,612.42,0.09,3343.81,Manizales,Transferencia,Tienda,Vendedor_041,Pendiente
6230,2024-07-18,Cliente_009,Mouse,Perifericos,8,815.14,0.0,6521.12,Barranquilla,Tarjeta_Debito,Tienda,Vendedor_013,Completada
6231,2024-03-23,Cliente_003,Disco_SSD,Impresion,1,1618.41,0.18,1327.1,Pereira,Transferencia,Tienda,Vendedor_004,Pendiente
6232,2024-12-30,Cliente_006,Webcam,Computadores,5,727.7,0.16,3056.34,Pereira,Efectivo,App,Vendedor_016,Completada
6233,2024-01-11,Cliente_009,Mouse,Almacenamiento,7,1786.23,0.13,10878.14,Cartagena,Tarjeta_Credito,App,Vendedor_038,Pendiente
6234,2024-08-20,Cliente_008,Teclado,Telefonia,4,1561.68,0.06,5871.92,Manizales,Efectivo,Web,Vendedor_022,Cancelada
6235,2024-04-18,Cliente_003,Impresora,Almacenamiento,7,1954.41,0.03,13270.44,Barranquilla,Efectivo,Web,Vendedor_023,Pendiente
6236,2024-12-27,Cliente_004,Teclado,Computadores,1,440.53,0.1,396.48,Bogota,Efectivo,Web,Vendedor_002,Completada
6237,2024-09-30,Cliente_002,Impresora,Telefonia,9,740.27,0.06,6262.68,Bucaramanga,Transferencia,Call_Center,Vendedor_017,Completada
6238,2024-11-02,Cliente_008,Laptop,Impresion,6,286.06,0.07,1596.21,Barranquilla,Tarjeta_Credito,App,Vendedor_018,Completada
6239,2024-08-01,Cliente_009,Impresora,Computadores,5,1917.27,0.17,7956.67,Pereira,Transferencia,Tienda,Vendedor_006,Completada
6240,2024-06-10,Cliente_009,Impresora,Telefonia,1,790.86,0.2,632.69,Medellin,Tarjeta_Credito,Call_Center,Vendedor_011,Cancelada
6241,2024-07-02,Cliente_010,Impresora,Computadores,1,1048.3,0.06,985.4,Cali,Transferencia,Tienda,Vendedor_042,Pendiente
6242,2024-05-07,Cliente_003,Monitor,Perifericos,8,1497.5,0.07,11141.4,Cali,Transferencia,Web,Vendedor_002,Completada
6243,2024-10-28,Cliente_006,Laptop,Perifericos,3,986.64,0.03,2871.12,Bogota,Transferencia,Tienda,Vendedor_018,Cancelada
6244,2024-08-04,Cliente_010,Laptop,Computadores,7,94.28,0.1,593.96,Cali,Tarjeta_Debito,App,Vendedor_023,Pendiente
6245,2024-01-20,Cliente_005,Disco_SSD,Impresion,2,1451.17,0.05,2757.22,Medellin,Tarjeta_Credito,Web,Vendedor_038,Completada
6246,2024-09-19,Cliente_009,Laptop,Computadores,6,193.46,0.04,1114.33,Medellin,Tarjeta_Credito,Call_Center,Vendedor_023,Completada
6247,2024-10-02,Cliente_008,Tablet,Impresion,4,1132.88,0.09,4123.68,Bucaramanga,Tarjeta_Credito,Web,Vendedor_027,Cancelada
6248,2024-12-14,Cliente_005,Impresora,Computadores,9,1342.77,0.13,10513.89,Barranquilla,Tarjeta_Credito,Call_Center,Vendedor_042,Cancelada
6249,2024-04-27,Cliente_003,Monitor,Telefonia,5,255.01,0.18,1045.54,Cali,Tarjeta_Credito,Web,Vendedor_021,Pendiente
6250,2024-02-17,Cliente_006,Webcam,Impresion,2,1951.23,0.18,3200.02,Pereira,Efectivo,Web,Vendedor_047,Pendiente
6251,2024-11-26,Cliente_002,Laptop,Computadores,4,1114.97,0.17,3701.7,Cali,Efectivo,Call_Center,Vendedor_024,Pendiente
6252,2024-03-01,Cliente_001,Impresora,Almacenamiento,4,49.85,0.01,197.41,Barranquilla,Tarjeta_Debito,Web,Vendedor_038,Cancelada
6253,2024-02-25,Cliente_008,Impresora,Computadores,3,1547.63,0.13,4039.31,Pereira,Transferencia,Tienda,Vendedor_024,Cancelada
6254,2024-03-30,Cliente_009,Teclado,Computadores,7,68.0,0.15,404.6,Cartagena,Tarjeta_Credito,Web,Vendedor_028,Completada
6255,2024-11-13,Cliente_009,Laptop,Perifericos,1,426.39,0.02,417.86,Pereira,Efectivo,Web,Vendedor_047,Completada
6256,2024-11-17,Cliente_010,Teclado,Computadores,4,1627.22,0.18,5337.28,Cartagena,Efectivo,App,Vendedor_014,Cancelada
6257,2024-07-24,Cliente_004,Laptop,Impresion,1,695.02,0.13,604.67,Medellin,Tarjeta_Debito,App,Vendedor_029,Cancelada
6258,2024-11-13,Cliente_008,Impresora,Computadores,2,640.02,0.12,1126.44,Bogota,Efectivo,Tienda,Vendedor_048,Pendiente
6259,2024-09-11,Cliente_007,Impresora,Computadores,5,408.8,0.19,1655.64,Cali,Tarjeta_Debito,Call_Center,Vendedor_033,Pendiente
6260,2024-05-07,Cliente_007,Teclado,Almacenamiento,2,1969.19,0.06,3702.08,Cali,Tarjeta_Debito,Tienda,Vendedor_031,Cancelada
6261,2024-07-19,Cliente_004,Audifonos,Almacenamiento,6,372.53,0.14,1922.25,Manizales,Tarjeta_Credito,App,Vendedor_005,Pendiente
6262,2024-10-26,Cliente_001,Mouse,Perifericos,2,449.58,0.19,728.32,Bucaramanga,Tarjeta_Credito,Web,Vendedor_044,Pendiente
6263,2024-04-30,Cliente_001,Mouse,Almacenamiento,3,11.46,0.02,33.69,Cali,Tarjeta_Credito,Web,Vendedor_037,Cancelada
6264,2024-02-09,Cliente_001,Tablet,Perifericos,4,1971.12,0.07,7332.57,Medellin,Tarjeta_Debito,Tienda,Vendedor_009,Completada
6265,2024-05-22,Cliente_004,Audifonos,Almacenamiento,3,410.94,0.13,1072.55,Pereira,Tarjeta_Credito,App,Vendedor_040,Pendiente
6266,2024-11-07,Cliente_005,Laptop,Impresion,9,1781.25,0.09,14588.44,Bucaramanga,Efectivo,Tienda,Vendedor_001,Completada
6267,2024-10-12,Cliente_006,Monitor,Telefonia,8,1953.78,0.07,14536.12,Bogota,Transferencia,Call_Center,Vendedor_017,Cancelada
6268,2024-04-14,Cliente_003,Monitor,Computadores,1,1848.27,0.12,1626.48,Cali,Tarjeta_Debito,Web,Vendedor_023,Pendiente
6269,2024-01-10,Cliente_007,Celular,Impresion,9,172.98,0.13,1354.43,Barranquilla,Tarjeta_Credito,Call_Center,Vendedor_046,Cancelada
6270,2024-01-04,Cliente_003,Mouse,Computadores,2,991.44,0.19,1606.13,Manizales,Tarjeta_Credito,App,Vendedor_044,Completada
6271,2024-04-08,Cliente_010,Monitor,Telefonia,3,875.8,0.1,2364.66,Pereira,Transferencia,Web,Vendedor_010,Pendiente
6272,2024-03-02,Cliente_006,Mouse,Perifericos,1,1151.77,0.01,1140.25,Cartagena,Efectivo,Web,Vendedor_030,Completada
6273,2024-06-27,Cliente_005,Mouse,Computadores,9,727.58,0.14,5631.47,Bogota,Transferencia,Web,Vendedor_047,Cancelada
6274,2024-12-07,Cliente_010,Monitor,Impresion,6,411.2,0.07,2294.5,Pereira,Tarjeta_Debito,Call_Center,Vendedor_018,Completada
6275,2024-04-18,Cliente_007,Webcam,Telefonia,1,20.38,0.07,18.95,Cartagena,Tarjeta_Credito,Call_Center,Vendedor_047,Completada
6276,2024-06-23,Cliente_006,Audifonos,Computadores,3,1416.04,0.08,3908.27,Pereira,Tarjeta_Debito,App,Vendedor_017,Pendiente
6277,2024-08-12,Cliente_005,Celular,Impresion,10,1903.67,0.2,15229.36,Barranquilla,Tarjeta_Debito,Tienda,Vendedor_031,Cancelada
6278,2024-02-07,Cliente_007,Celular,Telefonia,2,142.87,0.08,262.88,Medellin,Efectivo,Web,Vendedor_033,Pendiente
6279,2024-04-19,Cliente_003,Tablet,Impresion,9,1579.64,0.04,13648.09,Manizales,Efectivo,Web,Vendedor_042,Pendiente
6280,2024-11-28,Cliente_001,Impresora,Telefonia,3,567.64,0.11,1515.6,Bucaramanga,Transferencia,Tienda,Vendedor_042,Cancelada
6281,2024-03-30,Cliente_006,Tablet,Perifericos,1,439.91,0.19,356.33,Cartagena,Efectivo,App,Vendedor_006,Cancelada
6282,2024-06-15,Cliente_008,Laptop,Almacenamiento,7,679.47,0.18,3900.16,Bucaramanga,Efectivo,Tienda,Vendedor_030,Completada
6283,2024-11-17,Cliente_010,Webcam,Telefonia,1,1099.64,0.2,879.71,Barranquilla,Efectivo,App,Vendedor_024,Completada
6284,2024-03-22,Cliente_006,Impresora,Impresion,9,278.94,0.06,2359.83,Barranquilla,Efectivo,Tienda,Vendedor_007,Completada
6285,2024-05-26,Cliente_007,Monitor,Impresion,9,1262.59,0.1,10226.98,Cali,Tarjeta_Debito,Call_Center,Vendedor_006,Cancelada
6286,2024-07-06,Cliente_010,Celular,Impresion,6,999.7,0.02,5878.24,Barranquilla,Tarjeta_Credito,Tienda,Vendedor_016,Pendiente
6287,2024-10-28,Cliente_002,Audifonos,Computadores,8,1786.4,0.09,13004.99,Cali,Transferencia,Web,Vendedor_030,Cancelada
6288,2024-07-08,Cliente_010,Webcam,Computadores,5,941.45,0.01,4660.18,Cali,Efectivo,App,Vendedor_049,Pendiente
6289,2024-04-08,Cliente_002,Tablet,Computadores,9,1697.13,0.19,12372.08,Manizales,Tarjeta_Credito,App,Vendedor_037,Cancelada
6290,2024-07-04,Cliente_006,Celular,Perifericos,3,857.95,0.13,2239.25,Pereira,Tarjeta_Debito,App,Vendedor_031,Pendiente
6291,2024-12-10,Cliente_008,Audifonos,Telefonia,2,1695.97,0.13,2950.99,Pereira,Tarjeta_Debito,Call_Center,Vendedor_014,Pendiente
6292,2024-10-29,Cliente_009,Mouse,Almacenamiento,10,661.15,0.03,6413.15,Barranquilla,Tarjeta_Credito,Tienda,Vendedor_016,Pendiente
6293,2024-09-08,Cliente_004,Monitor,Almacenamiento,1,564.18,0.11,502.12,Bogota,Efectivo,Tienda,Vendedor_013,Completada
6294,2024-06-05,Cliente_002,Disco_SSD,Computadores,10,678.18,0.09,6171.44,Manizales,Transferencia,App,Vendedor_036,Pendiente
6295,2024-03-17,Cliente_010,Webcam,Telefonia,9,1475.51,0.16,11154.86,Bucaramanga,Efectivo,Tienda,Vendedor_009,Cancelada
6296,2024-03-02,Cliente_004,Celular,Almacenamiento,5,1836.28,0.19,7436.93,Bucaramanga,Efectivo,Tienda,Vendedor_028,Completada
6297,2024-08-11,Cliente_003,Celular,Telefonia,6,669.58,0.14,3455.03,Medellin,Tarjeta_Debito,App,Vendedor_045,Completada
6298,2024-10-31,Cliente_008,Impresora,Telefonia,6,1272.34,0.14,6565.27,Manizales,Efectivo,Tienda,Vendedor_033,Completada
6299,2024-04-01,Cliente_004,Audifonos,Almacenamiento,6,635.96,0.05,3624.97,Bogota,Efectivo,Web,Vendedor_024,Completada
6300,2024-10-01,Cliente_010,Teclado,Telefonia,6,854.93,0.18,4206.26,Pereira,Efectivo,Tienda,Vendedor_034,Completada
6301,2024-06-27,Cliente_008,Monitor,Impresion,6,1373.82,0.17,6841.62,Barranquilla,Tarjeta_Debito,Web,Vendedor_037,Cancelada
6302,2024-03-07,Cliente_003,Teclado,Perifericos,5,1359.25,0.19,5504.96,Medellin,Tarjeta_Debito,Tienda,Vendedor_011,Completada
6303,2024-08-05,Cliente_008,Monitor,Telefonia,4,1929.06,0.2,6172.99,Bogota,Tarjeta_Debito,Call_Center,Vendedor_019,Pendiente
6304,2024-09-10,Cliente_001,Impresora,Computadores,9,345.85,0.15,2645.75,Bucaramanga,Transferencia,App,Vendedor_024,Pendiente
6305,2024-12-02,Cliente_006,Mouse,Telefonia,3,1038.84,0.18,2555.55,Pereira,Efectivo,Web,Vendedor_035,Pendiente
6306,2024-12-06,Cliente_007,Laptop,Impresion,5,1672.12,0.09,7608.15,Bogota,Transferencia,Tienda,Vendedor_033,Pendiente
6307,2024-04-08,Cliente_008,Tablet,Computadores,3,1330.76,0.12,3513.21,Barranquilla,Efectivo,Web,Vendedor_048,Cancelada
6308,2024-04-24,Cliente_003,Teclado,Almacenamiento,9,1708.01,0.03,14910.93,Barranquilla,Transferencia,Tienda,Vendedor_001,Completada
6309,2024-10-16,Cliente_002,Mouse,Almacenamiento,4,1491.15,0.08,5487.43,Cartagena,Efectivo,Web,Vendedor_003,Pendiente
6310,2024-04-25,Cliente_008,Laptop,Almacenamiento,6,1879.84,0.13,9812.76,Bogota,Tarjeta_Debito,Call_Center,Vendedor_006,Pendiente
6311,2024-02-02,Cliente_006,Tablet,Telefonia,5,1133.67,0.14,4874.78,Cartagena,Tarjeta_Debito,Call_Center,Vendedor_025,Completada
6312,2024-02-12,Cliente_010,Disco_SSD,Computadores,3,1578.27,0.1,4261.33,Cartagena,Tarjeta_Debito,Call_Center,Vendedor_020,Completada
6313,2024-05-17,Cliente_002,Tablet,Telefonia,1,1985.41,0.14,1707.45,Barranquilla,Transferencia,Web,Vendedor_020,Completada
6314,2024-12-26,Cliente_001,Celular,Almacenamiento,6,351.73,0.05,2004.86,Pereira,Tarjeta_Debito,Call_Center,Vendedor_009,Completada
6315,2024-06-27,Cliente_001,Celular,Almacenamiento,4,727.16,0.12,2559.6,Manizales,Efectivo,Web,Vendedor_023,Pendiente
6316,2024-04-25,Cliente_005,Mouse,Computadores,3,1173.71,0.12,3098.59,Bucaramanga,Efectivo,Call_Center,Vendedor_047,Cancelada
6317,2024-09-14,Cliente_003,Mouse,Perifericos,2,1437.62,0.02,2817.74,Pereira,Tarjeta_Credito,App,Vendedor_031,Cancelada
6318,2024-02-19,Cliente_006,Impresora,Almacenamiento,4,869.58,0.1,3130.49,Cartagena,Tarjeta_Credito,Web,Vendedor_032,Cancelada
6319,2024-12-04,Cliente_006,Webcam,Telefonia,4,117.87,0.17,391.33,Pereira,Efectivo,Call_Center,Vendedor_020,Pendiente
6320,2024-12-06,Cliente_002,Tablet,Impresion,10,901.48,0.07,8383.76,Barranquilla,Tarjeta_Debito,Call_Center,Vendedor_017,Completada
6321,2024-12-30,Cliente_003,Celular,Telefonia,5,1973.01,0.15,8385.29,Barranquilla,Tarjeta_Credito,Tienda,Vendedor_029,Pendiente
6322,2024-02-01,Cliente_008,Disco_SSD,Telefonia,3,774.72,0.13,2022.02,Bogota,Transferencia,Call_Center,Vendedor_011,Completada
6323,2024-10-12,Cliente_006,Disco_SSD,Perifericos,2,1379.2,0.16,2317.06,Pereira,Transferencia,Tienda,Vendedor_014,Pendiente
6324,2024-08-06,Cliente_003,Mouse,Perifericos,7,1231.59,0.18,7069.33,Manizales,Tarjeta_Debito,App,Vendedor_019,Cancelada
6325,2024-04-28,Cliente_002,Webcam,Computadores,6,329.93,0.04,1900.4,Cartagena,Tarjeta_Debito,App,Vendedor_011,Completada
6326,2024-12-23,Cliente_004,Impresora,Computadores,3,955.38,0.2,2292.91,Cali,Tarjeta_Credito,Tienda,Vendedor_021,Pendiente
6327,2024-08-03,Cliente_004,Teclado,Perifericos,9,232.67,0.15,1779.93,Pereira,Tarjeta_Credito,Tienda,Vendedor_031,Completada
6328,2024-12-28,Cliente_007,Impresora,Computadores,2,1518.45,0.08,2793.95,Medellin,Tarjeta_Debito,App,Vendedor_009,Completada
6329,2024-07-08,Cliente_009,Monitor,Almacenamiento,3,905.53,0.13,2363.43,Bucaramanga,Transferencia,App,Vendedor_034,Cancelada
6330,2024-11-10,Cliente_001,Laptop,Computadores,6,1485.77,0.1,8023.16,Medellin,Efectivo,Tienda,Vendedor_014,Pendiente
6331,2024-08-23,Cliente_007,Disco_SSD,Computadores,8,1821.36,0.14,12530.96,Manizales,Tarjeta_Debito,Tienda,Vendedor_031,Completada
6332,2024-11-18,Cliente_001,Teclado,Telefonia,4,1336.5,0.05,5078.7,Cali,Tarjeta_Credito,Call_Center,Vendedor_042,Cancelada
6333,2024-03-12,Cliente_001,Laptop,Perifericos,1,718.78,0.19,582.21,Barranquilla,Transferencia,Web,Vendedor_023,Cancelada
6334,2024-04-05,Cliente_002,Mouse,Impresion,6,1478.08,0.06,8336.37,Cali,Tarjeta_Debito,App,Vendedor_046,Completada
6335,2024-04-02,Cliente_005,Tablet,Telefonia,7,881.42,0.1,5552.95,Bogota,Tarjeta_Debito,Tienda,Vendedor_040,Completada
6336,2024-08-22,Cliente_008,Monitor,Almacenamiento,6,815.3,0.08,4500.46,Cartagena,Transferencia,Call_Center,Vendedor_005,Cancelada
6337,2024-02-13,Cliente_002,Webcam,Computadores,4,1031.92,0.01,4086.4,Pereira,Efectivo,Call_Center,Vendedor_044,Cancelada
6338,2024-07-14,Cliente_003,Monitor,Telefonia,4,714.11,0.02,2799.31,Medellin,Tarjeta_Debito,Call_Center,Vendedor_044,Completada
6339,2024-11-27,Cliente_002,Monitor,Perifericos,5,451.67,0.06,2122.85,Medellin,Transferencia,Call_Center,Vendedor_018,Cancelada
6340,2024-10-02,Cliente_008,Mouse,Impresion,1,1784.5,0.18,1463.29,Bogota,Tarjeta_Debito,Tienda,Vendedor_044,Completada
6341,2024-01-17,Cliente_001,Tablet,Impresion,3,354.16,0.03,1030.61,Cali,Tarjeta_Debito,Call_Center,Vendedor_008,Cancelada
6342,2024-07-15,Cliente_002,Impresora,Perifericos,7,1997.72,0.16,11746.59,Cartagena,Tarjeta_Debito,App,Vendedor_035,Pendiente
6343,2024-08-29,Cliente_010,Laptop,Almacenamiento,9,111.02,0.13,869.29,Cartagena,Tarjeta_Debito,Call_Center,Vendedor_008,Pendiente
6344,2024-12-17,Cliente_010,Mouse,Telefonia,7,1931.87,0.15,11494.63,Barranquilla,Efectivo,Call_Center,Vendedor_043,Pendiente
6345,2024-08-29,Cliente_010,Audifonos,Impresion,8,77.89,0.1,560.81,Barranquilla,Efectivo,Web,Vendedor_032,Pendiente
6346,2024-08-31,Cliente_007,Audifonos,Impresion,8,1824.92,0.03,14161.38,Medellin,Transferencia,Web,Vendedor_044,Completada
6347,2024-06-29,Cliente_010,Mouse,Computadores,4,58.62,0.11,208.69,Bogota,Tarjeta_Debito,Web,Vendedor_034,Cancelada
6348,2024-04-03,Cliente_009,Celular,Telefonia,7,329.61,0.14,1984.25,Pereira,Tarjeta_Credito,App,Vendedor_014,Pendiente
6349,2024-05-20,Cliente_008,Celular,Computadores,10,1589.05,0.12,13983.64,Pereira,Transferencia,App,Vendedor_028,Pendiente
6350,2024-05-27,Cliente_003,Teclado,Perifericos,2,1662.97,0.06,3126.38,Cartagena,Tarjeta_Credito,Web,Vendedor_025,Cancelada
6351,2024-07-05,Cliente_010,Laptop,Telefonia,2,1401.35,0.04,2690.59,Bogota,Tarjeta_Credito,Web,Vendedor_048,Cancelada
6352,2024-12-07,Cliente_010,Audifonos,Impresion,3,1838.9,0.06,5185.7,Barranquilla,Transferencia,Web,Vendedor_050,Completada
6353,2024-03-27,Cliente_003,Mouse,Perifericos,4,1901.52,0.1,6845.47,Bucaramanga,Tarjeta_Debito,Tienda,Vendedor_017,Completada
6354,2024-01-30,Cliente_007,Laptop,Computadores,10,754.07,0.12,6635.82,Manizales,Tarjeta_Credito,App,Vendedor_017,Cancelada
6355,2024-09-26,Cliente_002,Impresora,Telefonia,5,940.29,0.19,3808.17,Cartagena,Tarjeta_Credito,Call_Center,Vendedor_040,Pendiente
6356,2024-12-14,Cliente_002,Mouse,Telefonia,8,1545.14,0.17,10259.73,Bucaramanga,Tarjeta_Credito,Web,Vendedor_023,Cancelada
6357,2024-01-31,Cliente_007,Celular,Almacenamiento,9,640.35,0.04,5532.62,Bogota,Efectivo,Web,Vendedor_028,Pendiente
6358,2024-04-08,Cliente_001,Teclado,Perifericos,1,582.89,0.01,577.06,Medellin,Transferencia,Call_Center,Vendedor_048,Completada
6359,2024-10-25,Cliente_006,Impresora,Impresion,1,403.86,0.1,363.47,Cartagena,Transferencia,Tienda,Vendedor_012,Cancelada
6360,2024-06-10,Cliente_003,Laptop,Perifericos,3,1099.85,0.05,3134.57,Medellin,Efectivo,Call_Center,Vendedor_044,Completada
6361,2024-11-01,Cliente_002,Celular,Perifericos,10,1252.25,0.15,10644.12,Cali,Tarjeta_Debito,Web,Vendedor_030,Completada
6362,2024-07-31,Cliente_002,Celular,Telefonia,7,887.45,0.02,6087.91,Manizales,Tarjeta_Credito,Tienda,Vendedor_043,Completada
6363,2024-06-20,Cliente_002,Audifonos,Impresion,3,783.28,0.05,2232.35,Manizales,Tarjeta_Credito,Tienda,Vendedor_024,Completada
6364,2024-08-15,Cliente_001,Webcam,Almacenamiento,7,1673.28,0.05,11127.31,Manizales,Transferencia,Tienda,Vendedor_034,Cancelada
6365,2024-12-07,Cliente_010,Audifonos,Computadores,4,1974.54,0.14,6792.42,Medellin,Tarjeta_Debito,App,Vendedor_035,Cancelada
6366,2024-04-06,Cliente_001,Impresora,Almacenamiento,9,365.28,0.17,2728.64,Medellin,Transferencia,Web,Vendedor_020,Pendiente
6367,2024-05-06,Cliente_008,Teclado,Almacenamiento,2,1448.67,0.04,2781.45,Manizales,Tarjeta_Debito,App,Vendedor_004,Pendiente
6368,2024-11-07,Cliente_007,Impresora,Computadores,10,351.2,0.03,3406.64,Pereira,Transferencia,Web,Vendedor_012,Cancelada
6369,2024-12-11,Cliente_001,Impresora,Almacenamiento,9,1136.09,0.01,10122.56,Bucaramanga,Efectivo,Tienda,Vendedor_032,Pendiente
6370,2024-11-08,Cliente_004,Monitor,Impresion,4,651.77,0.07,2424.58,Cartagena,Tarjeta_Credito,Tienda,Vendedor_030,Cancelada
6371,2024-01-27,Cliente_004,Impresora,Computadores,10,1222.63,0.01,12104.04,Cali,Transferencia,App,Vendedor_012,Cancelada
6372,2024-07-17,Cliente_010,Audifonos,Impresion,3,1907.94,0.09,5208.68,Manizales,Transferencia,Tienda,Vendedor_004,Pendiente
6373,2024-11-29,Cliente_002,Tablet,Impresion,9,1393.06,0.02,12286.79,Bogota,Tarjeta_Credito,App,Vendedor_032,Completada
6374,2024-03-29,Cliente_007,Monitor,Almacenamiento,5,1119.09,0.1,5035.9,Bucaramanga,Tarjeta_Credito,Call_Center,Vendedor_016,Completada
6375,2024-06-13,Cliente_002,Laptop,Almacenamiento,9,1127.52,0.02,9944.73,Pereira,Tarjeta_Credito,Call_Center,Vendedor_042,Pendiente
6376,2024-03-08,Cliente_005,Celular,Impresion,8,1198.36,0.03,9299.27,Manizales,Tarjeta_Debito,Web,Vendedor_038,Completada
6377,2024-09-02,Cliente_003,Tablet,Impresion,1,419.2,0.03,406.62,Cali,Efectivo,App,Vendedor_004,Cancelada
6378,2024-09-26,Cliente_008,Impresora,Perifericos,10,596.48,0.02,5845.5,Cali,Tarjeta_Debito,Tienda,Vendedor_029,Completada
6379,2024-05-06,Cliente_008,Monitor,Perifericos,1,1880.01,0.1,1692.01,Cali,Efectivo,App,Vendedor_001,Cancelada
6380,2024-01-18,Cliente_008,Disco_SSD,Perifericos,1,478.65,0.07,445.14,Medellin,Efectivo,App,Vendedor_002,Pendiente
6381,2024-06-14,Cliente_005,Teclado,Telefonia,7,193.72,0.14,1166.19,Pereira,Transferencia,Tienda,Vendedor_039,Completada
6382,2024-06-13,Cliente_001,Laptop,Impresion,4,948.08,0.11,3375.16,Barranquilla,Transferencia,Tienda,Vendedor_014,Cancelada
6383,2024-06-05,Cliente_010,Monitor,Impresion,4,978.33,0.07,3639.39,Cali,Transferencia,Tienda,Vendedor_050,Pendiente
6384,2024-11-07,Cliente_001,Monitor,Computadores,4,110.41,0.18,362.14,Medellin,Tarjeta_Credito,Call_Center,Vendedor_025,Pendiente
6385,2024-03-23,Cliente_010,Tablet,Perifericos,3,368.91,0.01,1095.66,Cali,Transferencia,Call_Center,Vendedor_048,Cancelada
6386,2024-10-23,Cliente_010,Impresora,Telefonia,1,366.29,0.07,340.65,Barranquilla,Tarjeta_Debito,Tienda,Vendedor_022,Pendiente
6387,2024-08-14,Cliente_006,Audifonos,Telefonia,7,1601.94,0.03,10877.17,Medellin,Transferencia,Web,Vendedor_035,Completada
6388,2024-04-04,Cliente_008,Mouse,Perifericos,7,785.28,0.06,5167.14,Bucaramanga,Tarjeta_Credito,App,Vendedor_030,Pendiente
6389,2024-05-24,Cliente_005,Celular,Almacenamiento,4,431.01,0.04,1655.08,Barranquilla,Tarjeta_Debito,Call_Center,Vendedor_045,Completada
6390,2024-02-12,Cliente_003,Mouse,Perifericos,9,101.85,0.05,870.82,Barranquilla,Tarjeta_Debito,Tienda,Vendedor_003,Completada
6391,2024-04-23,Cliente_006,Celular,Perifericos,4,246.65,0.14,848.48,Bucaramanga,Efectivo,Web,Vendedor_009,Cancelada
6392,2024-11-25,Cliente_004,Webcam,Almacenamiento,8,336.03,0.19,2177.47,Barranquilla,Efectivo,Tienda,Vendedor_021,Completada
6393,2024-04-12,Cliente_006,Disco_SSD,Telefonia,2,1286.72,0.01,2547.71,Cartagena,Efectivo,Call_Center,Vendedor_040,Cancelada
6394,2024-12-21,Cliente_004,Monitor,Computadores,10,1380.39,0.18,11319.2,Barranquilla,Efectivo,Web,Vendedor_021,Completada
6395,2024-07-06,Cliente_005,Audifonos,Telefonia,3,1630.23,0.14,4205.99,Bogota,Efectivo,Web,Vendedor_017,Pendiente
6396,2024-03-26,Cliente_002,Teclado,Perifericos,9,435.17,0.07,3642.37,Medellin,Transferencia,Call_Center,Vendedor_002,Pendiente
6397,2024-09-15,Cliente_003,Tablet,Perifericos,9,668.15,0.16,5051.21,Barranquilla,Transferencia,App,Vendedor_005,Cancelada
6398,2024-09-24,Cliente_004,Webcam,Perifericos,1,286.45,0.04,274.99,Manizales,Tarjeta_Debito,Tienda,Vendedor_033,Pendiente
6399,2024-08-19,Cliente_005,Monitor,Perifericos,3,1077.92,0.01,3201.42,Medellin,Tarjeta_Credito,App,Vendedor_014,Completada
6400,2024-08-13,Cliente_006,Audifonos,Perifericos,6,440.68,0.0,2644.08,Bogota,Tarjeta_Debito,Call_Center,Vendedor_050,Pendiente
6401,2024-03-26,Cliente_010,Mouse,Perifericos,6,612.22,0.09,3342.72,Pereira,Tarjeta_Credito,App,Vendedor_038,Cancelada
6402,2024-01-13,Cliente_009,Webcam,Impresion,3,520.94,0.13,1359.65,Cartagena,Transferencia,Tienda,Vendedor_023,Completada
6403,2024-11-22,Cliente_005,Disco_SSD,Computadores,2,612.19,0.14,1052.97,Cartagena,Tarjeta_Credito,Call_Center,Vendedor_013,Pendiente
6404,2024-02-20,Cliente_005,Webcam,Impresion,1,1978.46,0.07,1839.97,Bogota,Efectivo,Call_Center,Vendedor_029,Cancelada
